Film ID,Film Title,Year of Release,Disability Represented,Category of Disability,Final Location,Final Location State,Final Location Country,Latitude,Longitude
3439,Rush,2013,,,Hampshire,Hampshire,United Kingdom,52.5377544,13.1413469
3439,Rush,2013,,,Cadwell Park,Lincolnshire,United Kingdom,52.510885,13.3989367
3439,Rush,2013,,,Lincolnshire,Lincolnshire,United Kingdom,52.5103817,13.4349112
3440,Life is Beautiful,1997,,Mental Health Disabilities,Arezzo,Tuscany,Italy,52.5377544,13.1413469
3440,Life is Beautiful,1997,,Mental Health Disabilities,Tuscany,Tuscany,Italy,52.519308,13.1818225
3440,Life is Beautiful,1997,,Mental Health Disabilities,Ronciglione,Lazio,Italy,34.1369864,-118.3469747
3440,Life is Beautiful,1997,,Mental Health Disabilities,Montevarchi,Tuscany,Italy,34.1419225,-118.358411
3440,Life is Beautiful,1997,,Mental Health Disabilities,Papigno,Umbria,Italy,34.5073653,-118.3203607
3441,The Greatest Game Ever Played,2005,,Mental Health Disabilities,Montreal,QuÃ©bec,Canada,34.625739,-118.0826393
3441,The Greatest Game Ever Played,2005,,Mental Health Disabilities,Kahnawake,QuÃ©bec,Canada,36.728212,-120.666589
3442,The Terminal,2004,,Mental Health Disabilities,JFK Airport,New York,United States,36.7014631,-118.755997
3442,The Terminal,2004,,Mental Health Disabilities,New York,New York,United States,37.3543765,-122.051352
3442,The Terminal,2004,,Mental Health Disabilities,Los Angeles,California,United States,34.0536909,-118.242766
3442,The Terminal,2004,,Mental Health Disabilities,"Warner Bros. Studios, Burbank",California,United States,34.1591324,-118.5016166
3443,Moneyball,2011,,Mental Health Disabilities,Oakland,California,United States,33.9651038,-118.3395443
3443,Moneyball,2011,,Mental Health Disabilities,California,California,United States,35.372195,-119.007864
3443,Moneyball,2011,,Mental Health Disabilities,Long Beach,California,United States,34.625739,-118.0826393
3443,Moneyball,2011,,Mental Health Disabilities,Los Angeles,California,United States,36.728212,-120.666589
3443,Moneyball,2011,,Mental Health Disabilities,Santa Monica,California,United States,36.7014631,-118.755997
3443,Moneyball,2011,,Mental Health Disabilities,Boston,Massachusetts,United States,37.3543765,-122.051352
3443,Moneyball,2011,,Mental Health Disabilities,Massachusetts,Massachusetts,United States,39.7837304,-100.445882
3444,Cast Away,2000,,Mental Health Disabilities,Mobeetie,Texas,United States,40.7269813,-73.7093369
3444,Cast Away,2000,,Mental Health Disabilities,Texas,Texas,United States,34.0745997,-118.0534304
3444,Cast Away,2000,,Mental Health Disabilities,Memphis,Tennessee,United States,34.1541437,-118.3372797
3444,Cast Away,2000,,Mental Health Disabilities,Tennessee,Tennessee,United States,34.625739,-118.0826393
3444,Cast Away,2000,,Mental Health Disabilities,Monuriki Island,,Fiji,36.728212,-120.666589
3444,Cast Away,2000,,Mental Health Disabilities,Fiji,,Fiji,36.7014631,-118.755997
3445,Dead Poets Society,1989,,Mental Health Disabilities,St. Albans School,District of Columbia,United States,37.3543765,-122.051352
3445,Dead Poets Society,1989,,Mental Health Disabilities,Middletown,Connecticut,United States,30.4847855,-91.1867561
3445,Dead Poets Society,1989,,Mental Health Disabilities,New Castle,Pennsylvania,United States,30.4062005,-91.1854129
3445,Dead Poets Society,1989,,Mental Health Disabilities,Wilmington,Delaware,United States,31.629982,-91.5590485
3446,Good Will Hunting,1997,Mental Health Disabilities,Mental Health Disabilities,Boston,Massachusetts,United States,34.0954028,-118.3731859
3446,Good Will Hunting,1997,Mental Health Disabilities,Mental Health Disabilities,Cambridge,Massachusetts,United States,34.625739,-118.0826393
3447,Invictus,2009,,Mental Health Disabilities,Cape Town,Western Cape,South Africa,36.728212,-120.666589
3447,Invictus,2009,,Mental Health Disabilities,Johannesburg,Gauteng,South Africa,36.7014631,-118.755997
3447,Invictus,2009,,Mental Health Disabilities,Robben Island,Western Cape,South Africa,37.3543765,-122.051352
3448,Seven Pounds,2008,,Mental Health Disabilities,Los Angeles,California,United States,-22.9110137,-43.2093727
3448,Seven Pounds,2008,,Mental Health Disabilities,Pasadena,California,United States,34.0222263,-118.4051088
3448,Seven Pounds,2008,,Mental Health Disabilities,Malibu,California,United States,29.4567013,-98.3528356
3448,Seven Pounds,2008,,Mental Health Disabilities,Tujunga,California,United States,25.8494759,-80.2579786
3449,Game of Thrones,2011,,,Split,,Croatia,25.7741728,-80.19362
3449,Game of Thrones,2011,,,Dubrovnik,,Croatia,34.1428827,-118.0292409
3449,Game of Thrones,2011,,,Vrsar,,Croatia,34.0536909,-118.242766
3449,Game of Thrones,2011,,,Ouarzazate,,Morocco,34.1369864,-118.3469747
3449,Game of Thrones,2011,,,Belfast,Northern Ireland,United Kingdom,34.1419225,-118.358411
3450,The Lord of the Rings: The Return of the King,2003,,Mental Health Disabilities,Matamata,Waikato,New Zealand,34.625739,-118.0826393
3450,The Lord of the Rings: The Return of the King,2003,,Mental Health Disabilities,Featherston,Wellington,New Zealand,36.728212,-120.666589
3450,The Lord of the Rings: The Return of the King,2003,,Mental Health Disabilities,Wellington,Wellington,New Zealand,36.7014631,-118.755997
3450,The Lord of the Rings: The Return of the King,2003,,Mental Health Disabilities,Queenstown,Otago,New Zealand,37.3543765,-122.051352
3451,The Outsiders,1983,,Mental Health Disabilities,Tulsa,Oklahoma,United States,61.0666922,-107.991707
3451,The Outsiders,1983,,Mental Health Disabilities,Oklahoma,Oklahoma,United States,69.50061,-121.50445
3451,The Outsiders,1983,,Mental Health Disabilities,Skiatook,Oklahoma,United States,36.57696,-118.07813
3451,The Outsiders,1983,,Mental Health Disabilities,Owasso,Oklahoma,United States,29.4193459,-98.4780456
3452,Spider-Man,2002,,Mental Health Disabilities,New York City,New York,United States,32.7563057,-97.0713679
3452,Spider-Man,2002,,Mental Health Disabilities,New York,New York,United States,37.785834,-122.290215
3453,Iron Man,2008,,Mental Health Disabilities,Lone Pine,California,United States,30.3128485,-104.0188034
3453,Iron Man,2008,,Mental Health Disabilities,California,California,United States,26.150654,-97.830981
3453,Iron Man,2008,,Mental Health Disabilities,Fontana,California,United States,39.7837304,-100.445882
3453,Iron Man,2008,,Mental Health Disabilities,Edwards Air Force Base,California,United States,40.7269813,-73.7093369
3454,The Killing of a Sacred Deer,2017,,Mental Health Disabilities,Cincinnati,Ohio,United States,34.0745997,-118.0534304
3454,The Killing of a Sacred Deer,2017,,Mental Health Disabilities,Covington,Kentucky,United States,32.2231264,-110.9667086
3454,The Killing of a Sacred Deer,2017,,Mental Health Disabilities,Ohio,Ohio,United States,34.395342,-111.763275
3454,The Killing of a Sacred Deer,2017,,Mental Health Disabilities,Kentucky,Kentucky,United States,32.2356928,-110.951744
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,Birmingham,West Midlands,United Kingdom,48.0726525,7.3465192
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,London,England,United Kingdom,48.0176804,7.5282798
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,England,England,United Kingdom,51.1633632,10.4476867
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,UK,,United Kingdom,51.5,10.5
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,West Midlands,West Midlands,United Kingdom,51.3729077,-0.4143441
3455,Kingsman: The Golden Circle,2017,,Mental Health Disabilities,,,,42.0505724,-70.1884232
3456,The Last House on the Left,2009,,,New York City,New York,United States,42.3582529,-71.0966272
3456,The Last House on the Left,2009,,,Long Island,New York,United States,42.1963502,-73.3614441
3456,The Last House on the Left,2009,,,Westport,Connecticut,United States,41.8958413,-87.6356943
3457,Downfall,2004,,Mental Health Disabilities,Berlin,,Germany,40.0761545,-88.2233134
3457,Downfall,2004,,Mental Health Disabilities,Munich,Bavaria,Germany,32.7174202,-117.162772
3457,Downfall,2004,,Mental Health Disabilities,Bavaria,Bavaria,Germany,34.625739,-118.0826393
3457,Downfall,2004,,Mental Health Disabilities,Germany,,Germany,36.728212,-120.666589
3458,Remember the Titans,2000,,Mental Health Disabilities,Covington,Georgia,United States,36.7014631,-118.755997
3458,Remember the Titans,2000,,Mental Health Disabilities,Atlanta,Georgia,United States,37.3543765,-122.051352
3458,Remember the Titans,2000,,Mental Health Disabilities,Marietta,Georgia,United States,34.1541437,-118.3372797
3459,X-Men: First Class,2011,,Mental Health Disabilities,London,England,United Kingdom,34.443889,-116.9678136
3459,X-Men: First Class,2011,,Mental Health Disabilities,Pinewood Studios,England,United Kingdom,40.444153,-79.962461
3459,X-Men: First Class,2011,,Mental Health Disabilities,Los Angeles,California,United States,30.4847855,-91.1867561
3459,X-Men: First Class,2011,,Mental Health Disabilities,Georgia,Georgia,United States,34.0536909,-118.242766
3459,X-Men: First Class,2011,,Mental Health Disabilities,Russia,Krasnoyarsk Krai,Russia,38.8939168,-77.0426534
3460,Law Abiding Citizen,2009,,Mental Health Disabilities,Philadelphia,Pennsylvania,United States,34.1541437,-118.3372797
3460,Law Abiding Citizen,2009,,Mental Health Disabilities,Pennsylvania,Pennsylvania,United States,51.5074456,-0.1277653
3460,Law Abiding Citizen,2009,,Mental Health Disabilities,Glen Mills,Pennsylvania,United States,51.5004089,-0.128135
3461,The Skeleton Key,2005,,Mental Health Disabilities,New Orleans,Louisiana,United States,30.269586,-97.7569927
3461,The Skeleton Key,2005,,Mental Health Disabilities,Louisiana,Louisiana,United States,30.2851494,-97.7339352
3461,The Skeleton Key,2005,,Mental Health Disabilities,Bayou Gauche,Louisiana,United States,30.2711286,-97.7436995
3461,The Skeleton Key,2005,,Mental Health Disabilities,Vacherie,Louisiana,United States,32.7563057,-97.0713679
3462,Sword Art Online,2012,,Mental Health Disabilities,,,,37.785834,-122.290215
3463,Predators,2010,,Mental Health Disabilities,Hilo,Hawaii,United States,30.3128485,-104.0188034
3463,Predators,2010,,Mental Health Disabilities,Hawaii,Hawaii,United States,26.150654,-97.830981
3463,Predators,2010,,Mental Health Disabilities,Hamakua Coast,Hawaii,United States,34.0278787,-118.3888493
3463,Predators,2010,,Mental Health Disabilities,Mauna Kea,Hawaii,United States,38.9535051,-95.2630922
3463,Predators,2010,,Mental Health Disabilities,Canyon Lake,California,United States,33.8909696,-118.4163129
3463,Predators,2010,,Mental Health Disabilities,Dripping Springs,Texas,United States,34.0536909,-118.242766
3464,Dogville,2003,,Mental Health Disabilities,TrollhÃ¤ttan,VÃ¤stra GÃ¶taland,Sweden,34.3935823,-118.5997036
3464,Dogville,2003,,Mental Health Disabilities,Sweden,,Sweden,40.7372329,-73.862477
3464,Dogville,2003,,Mental Health Disabilities,AvedÃ¸re,,Denmark,40.7127281,-74.0060152
3464,Dogville,2003,,Mental Health Disabilities,Denmark,,Denmark,38.90739,-77.008937
3465,Assassins Creed,2016,,Mental Health Disabilities,El Chorrillo,PanamÃ¡,Panama,40.8077558,-73.9616141
3465,Assassins Creed,2016,,Mental Health Disabilities,Pechina,AndalucÃ­a,Spain,34.1541437,-118.3372797
3465,Assassins Creed,2016,,Mental Health Disabilities,AlmerÃ­a,AndalucÃ­a,Spain,34.1235724,-118.259173
3465,Assassins Creed,2016,,Mental Health Disabilities,Lucena,AndalucÃ­a,Spain,33.7497214,-84.7486026
3465,Assassins Creed,2016,,Mental Health Disabilities,,Extremadura,Spain,33.9404278,-83.373049
3465,Assassins Creed,2016,,Mental Health Disabilities,Valletta,Xlokk,Malta,,
3465,Assassins Creed,2016,,Mental Health Disabilities,Manoel Island,ÄŠentrali,Malta,33.7993702,-84.3926489
3466,The Death of Stalin,2017,,Mental Health Disabilities,London,England,United Kingdom,40.5756208,-73.9813318
3466,The Death of Stalin,2017,,Mental Health Disabilities,Moscow,Moscow,Russia,40.5757448,-73.9932673
3467,Crouching Tiger,2000,,Mental Health Disabilities,Beijing,Beijing,China,40.6526006,-73.9497211
3467,Crouching Tiger,2000,,Mental Health Disabilities,Urumqi,Xinjiang,China,40.7372329,-73.862477
3467,Crouching Tiger,2000,,Mental Health Disabilities,Shanghai,Shanghai,China,40.7127281,-74.0060152
3467,Crouching Tiger,2000,,Mental Health Disabilities,Anji,Zhejiang,China,38.90739,-77.008937
3467,Crouching Tiger,2000,,Mental Health Disabilities,Huangshan region,Anhui,China,40.8077558,-73.9616141
3467,Crouching Tiger,2000,,Mental Health Disabilities,Anhui Province,Anhui,China,40.6751032,-74.0095841
3467,Crouching Tiger,2000,,Mental Health Disabilities,Zhejiang,Zhejiang,China,41.8271037,-71.4063901
3467,Crouching Tiger,2000,,Mental Health Disabilities,Chengde,Hebei,China,38.7251776,-105.607716
3467,Crouching Tiger,2000,,Mental Health Disabilities,Hubei,Hubei,China,39.4749142,-106.0782732
3467,Crouching Tiger,2000,,Mental Health Disabilities,Anji bamboo forest,Zhejiang,China,40.6836577,-111.4682769
3468,The Lair of the White Worm,1988,,,Manifold Valley,England,United Kingdom,40.7628137,-111.8368719
3468,The Lair of the White Worm,1988,,,Staffordshire,England,United Kingdom,40.3932286,-105.5627082
3468,The Lair of the White Worm,1988,,,England,England,United Kingdom,41.2243614,-111.98069
3468,The Lair of the White Worm,1988,,,UK,,United Kingdom,40.7608472,-111.9087957
3469,3 Idiots,2009,,Mental Health Disabilities,Bangalore,Karnataka,India,,
3469,3 Idiots,2009,,Mental Health Disabilities,Ladakh,Ladakh,India,39.9503945,-75.1946713
3469,3 Idiots,2009,,Mental Health Disabilities,Mumbai,Maharashtra,India,40.3158123,-79.3862889
3469,3 Idiots,2009,,Mental Health Disabilities,Noida,Uttar Pradesh,India,40.4433488,-79.886726
3469,3 Idiots,2009,,Mental Health Disabilities,Shimla,Himachal Pradesh,India,40.444153,-79.962461
3470,X-Men,1992,,Mental Health Disabilities,Toronto,Ontario,Canada,39.5286701,-119.8117867
3470,X-Men,1992,,Mental Health Disabilities,Ontario,Ontario,Canada,39.2937563,-76.6170364
3471,Wolf Creek,2005,,Mental Health Disabilities,Adelaide,South Australia,Australia,41.8239891,-71.4128343
3471,Wolf Creek,2005,,Mental Health Disabilities,South Australia,South Australia,Australia,25.8494759,-80.2579786
3471,Wolf Creek,2005,,Mental Health Disabilities,Barossa Valley,South Australia,Australia,25.7741728,-80.19362
3471,Wolf Creek,2005,,Mental Health Disabilities,Glenelg,South Australia,Australia,38.9904124,-76.9438586
3471,Wolf Creek,2005,,Mental Health Disabilities,Halls Creek,Western Australia,Australia,26.067601,-80.222643
3472,El Dorado,1966,,Mental Health Disabilities,Tucson,Arizona,United States,44.4757073,-73.2199458
3472,El Dorado,1966,,Mental Health Disabilities,Arizona,Arizona,United States,42.8749399,-72.5720083
3473,Onward,2020,,Mental Health Disabilities,Los Angeles,California,United States,43.1462287,-72.5127246
3473,Onward,2020,,Mental Health Disabilities,Burbank,California,United States,41.5544372,-73.0470175
3473,Onward,2020,,Mental Health Disabilities,Emeryville,California,United States,44.4925541,-73.1101437
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,Stouffville,Ontario,Canada,48.1428419,-103.6211216
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,Ontario,Ontario,Canada,34.0536909,-118.242766
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,Spences Bridge,British Columbia,Canada,42.3582529,-71.0966272
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,British Columbia,British Columbia,Canada,42.1963502,-73.3614441
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,Merritt,British Columbia,Canada,41.7987588,-69.9960655
3474,The Sweet Hereafter,1997,,Mental Health Disabilities,Toronto,Ontario,Canada,41.3920454,-70.6208138
3475,The Devil Below,2021,,,Kentucky,Kentucky,United States,25.7771933,-80.1293016
3475,The Devil Below,2021,,,Lexington,Kentucky,United States,27.7567667,-81.4639835
3475,The Devil Below,2021,,,Mt Vernon,New York,United States,27.25,-81.25
3476,The Devil-Doll,1936,,Mental Health Disabilities,Culver City,California,United States,38.8939168,-77.0426534
3476,The Devil-Doll,1936,,Mental Health Disabilities,California,California,United States,51.5074456,-0.1277653
3477,Deadlier Than the Male,1967,,,Lerici,Liguria,Italy,51.5004089,-0.128135
3477,Deadlier Than the Male,1967,,,Pinewood Studios,England,United Kingdom,,
3478,He Walked by Night,1948,,,Los Angeles,California,United States,40.444153,-79.962461
3478,He Walked by Night,1948,,,Hollywood,California,United States,52.3730796,4.8924534
3478,He Walked by Night,1948,,,West Hollywood,California,United States,52.2608571,5.6101591
3479,Laura,2024,,,,,,29.9461665,-90.0784417
3480,Black Friday,1940,,Mental Health Disabilities,Universal City,California,United States,30.4062005,-91.1854129
3480,Black Friday,1940,,Mental Health Disabilities,California,California,United States,31.629982,-91.5590485
3480,Black Friday,1940,,Mental Health Disabilities,Hollywood,California,United States,34.0536909,-118.242766
